GPS speed,OBD speed,Engine RPM,Throttle position,Engine load,Coolant Temperature,engine_condition,Fuel Consumption,CO2 Emission,Engine Temperature,Brake Oil,Maintenance Score
107.5891277,107.2136687,1422.048714,62.64354025,40.37276641,88.46786141,CRITICAL,15.3,253.4,103.4,10,64.4
72.74884269,73.21478136,4962.104686,28.80431692,77.25191817,104.0511002,CRITICAL,20.96,313.7,152.9,10,53.1
127.3178719,131.0429101,1177.237168,29.34438232,9.309565093,94.57233099,CRITICAL,10.3,190.9,105.7,10,74.4
9.253553556,10.43790345,5181.953865,21.64041564,84.08742758,34.97382425,CRITICAL,22.55,321.7,88.3,10,49.9
101.2317195,100.2690305,5828.778592,40.09418035,0.83561128,118.5514209,CRITICAL,20.84,316.2,175.9,10,53.3
48.8139068,48.23572913,6131.495694,29.28989503,62.53128923,36.32214489,CRITICAL,22.63,325.8,96.7,10,49.7
18.22599112,15.46759198,5350.655523,69.83174544,62.34642779,111.7135399,CRITICAL,25.73,357.6,167,10,43.5
64.13711055,62.39258331,6176.181002,64.48793485,17.06951895,71.47031348,CRITICAL,24.19,346.4,132.8,10,46.6
0.937157412,0.459181684,1971.251451,19.0037912,92.19088214,74.51660902,CRITICAL,15.94,262,93.9,10,63.1
95.06678872,90.85270149,1907.316622,32.05485681,26.11695022,92.55959057,CRITICAL,14.03,246.6,111.1,10,66.9
134.9217406,135.0086813,4981.05159,65.41296478,61.3912246,72.44849179,CRITICAL,24.37,340.4,122.6,10,46.3
80.8845791,84.32739096,1002.00361,36.36449598,15.75840876,95.52805007,CRITICAL,11.8,222.1,106,10,71.4
138.340314,142.2103505,6175.736002,78.69042132,8.324958935,61.75073713,CRITICAL,26.88,370.7,123.5,10,41.2
122.339686,124.6266079,2616.078089,37.03460678,98.57883429,45.51918462,CRITICAL,18.63,288,70.7,10,57.7
130.2345621,131.1503712,3872.805815,81.7777053,76.87221325,95.35075925,CRITICAL,24.6,351.2,134.2,10,45.8
67.70528306,67.12950764,873.794246,16.65678098,81.88205125,79.46579005,CRITICAL,11.15,208.8,89.7,10,72.7
101.1081745,97.44932177,1442.330502,59.63302029,19.6895936,101.3099663,CRITICAL,15.06,248.3,115.9,10.3,64.7
19.72558679,18.53136291,3572.493556,93.55698396,38.73234495,114.8955426,CRITICAL,23.6,339.3,151.2,10,47.8
37.34653487,32.96772153,2668.618422,83.79439087,75.38776248,41.26357591,CRITICAL,22.72,330.6,67.8,10,49.6
100.8056068,98.70595297,6686.999999,71.14025328,47.04059458,97.82529043,CRITICAL,27.54,385.3,165.3,10,39.9
132.963981,130.7256782,5631.412104,85.25201124,54.89871255,38.42278898,CRITICAL,27.57,372.7,94.3,10,39.9
91.51885139,90.44984459,4811.53704,84.4169086,97.66997629,91.84057234,CRITICAL,28.44,381.8,141.5,10,38.1
15.49165279,16.78677445,2489.392172,47.70414183,48.52582685,68.34216918,CRITICAL,16.85,271.8,93.1,10,61.3
142.2915255,144.9037514,3496.492251,79.3903878,88.45982072,30.20730032,CRITICAL,24.24,338,65.7,10,46.5
122.9085667,123.4927175,950.624552,18.6619056,28.99876083,82.15082221,CRITICAL,9.54,203.7,92.1,10,75.9
106.878838,105.1842882,4657.288058,93.16582193,89.88213204,41.23846214,CRITICAL,28.91,392.3,86.4,10,37.2
67.96397062,69.87916048,2237.105436,92.26988618,31.57042229,31.11822118,CRITICAL,20.07,298.7,53.4,10,54.9
44.64925576,46.29667402,4999.778414,45.16916479,47.23633124,85.37509777,CRITICAL,22.2,318.3,136.3,10,50.6
24.49644626,23.3326609,576.7212814,2.792095028,36.59173577,40.41779123,CRITICAL,8.02,188,48,10,79
57.93452628,59.31125679,3468.721043,57.67624032,98.55923818,87.93674881,CRITICAL,22.85,323.3,123.4,10,49.3
24.37187301,20.45787663,4009.053738,45.5616262,87.07404069,82.76441474,CRITICAL,22.12,317.8,124.3,10,50.8
6.020828863,1.520709807,4226.049458,77.06382439,12.76726664,99.80185813,CRITICAL,21.51,311.1,140.6,10,52
110.2600879,109.0394618,3141.359126,71.95962576,50.16973353,73.29045883,CRITICAL,21.44,309.1,104.3,10,52.1
33.08521105,34.95100409,5547.110251,28.01846096,24.73840028,55.2615943,CRITICAL,19.86,298.9,109.8,10,55.3
138.2362829,143.0088013,2535.017059,15.34536302,15.2357615,118.4170334,CRITICAL,12.03,229.3,144,10,70.9
17.77299503,17.20972363,578.6633595,72.06296175,12.132753,43.54538546,CRITICAL,12.52,233.4,50.1,10,70
106.7682934,109.1365785,2901.345216,39.96137574,51.68219964,68.55588639,CRITICAL,16.99,274.7,98.4,10,61
1.302181384,-2.476541868,4692.981146,3.285347298,1.432728676,31.23149782,CRITICAL,14.06,236.8,78.2,10,66.9
59.5248611,59.34325476,4666.600636,37.6636236,24.25336933,72.86535636,CRITICAL,18.67,291.3,119,10,57.7
58.97556518,62.8245128,4036.119847,31.05101986,63.7656276,98.27587846,CRITICAL,19.22,303.1,140.9,10,56.6
81.81432962,78.29425904,3982.663138,2.295763874,76.20122426,44.86405795,CRITICAL,17.35,278.9,85.4,10,60.3
120.5224115,123.2085709,5253.238883,93.07674355,89.00088378,94.88924126,CRITICAL,29.02,388.4,146.6,10,37
67.16149598,64.64388504,3349.658656,40.41678758,23.24875077,94.98912966,CRITICAL,16.83,259.3,129.5,10,61.3
45.30732982,49.97939045,5556.09381,31.49433619,39.18691421,63.10276239,CRITICAL,21.17,301.2,116.6,10.7,52.3
47.5417933,49.05720193,6602.267135,87.25410773,23.56520404,102.8037211,CRITICAL,28.41,387.1,169.8,10,38.2
35.04840694,32.00810526,2894.326279,54.4383838,90.61835,93.15153301,CRITICAL,20.55,307.1,123.5,10,53.9
109.6447547,112.5026286,723.4009586,50.97964755,1.244727268,109.2189086,CRITICAL,12.08,223.1,118.1,10,70.8
116.864691,120.4282875,781.5668067,79.28625639,70.21763377,67.93460019,CRITICAL,17.21,273.3,76,10,60.6
26.11593064,28.88702813,1208.317574,83.7460142,35.12370447,56.60909592,CRITICAL,18.21,283.7,69.5,10,58.6
74.43256646,70.82751823,5878.488662,57.79202455,73.50507998,58.86695617,CRITICAL,26.62,360.5,117.7,10,41.8
137.5709273,135.4242903,2007.369535,3.700224954,99.75769925,53.08927609,CRITICAL,13.53,226.6,74,10,67.9
126.5879635,122.0440954,5831.212501,74.41877525,96.40821899,105.1628661,CRITICAL,28.83,386.7,163.8,10,37.3
73.87043624,73.92426389,2243.058969,48.32620785,70.69513432,114.2515865,CRITICAL,17.79,277.5,136.6,10,59.4
56.12374138,58.5707564,3088.080199,59.83672085,30.37689681,82.53911029,CRITICAL,18.11,270.6,113,10,58.8
119.0047213,120.4763649,916.7210561,35.68646802,91.59682204,76.30079435,CRITICAL,14.53,240.7,85.2,10,65.9
0.280401769,-0.419924154,1831.634887,84.06614131,49.35444084,99.71659055,CRITICAL,20.1,301.8,119.9,10,54.8
98.73269903,99.41235796,2472.704788,77.72699275,17.76578327,39.80799487,CRITICAL,19.07,285.1,64.8,10,56.9
50.92933787,48.50186817,5090.630597,95.38150902,12.23718101,103.7433907,CRITICAL,24.77,345.1,153.5,10,45.5
11.05906267,10.27788919,4685.197327,87.40756455,92.54145606,37.41902782,CRITICAL,28.45,385.4,83.9,10,38.1
50.95176566,46.68299645,576.5960333,74.58559421,70.44331882,86.16169644,CRITICAL,17.4,271.7,93.1,10,60.2
48.4257843,45.83018326,6366.722856,65.12618156,22.40685857,64.14313491,CRITICAL,25.44,355.6,128.3,10,44.1
2.445885268,0.003549999,4622.30276,52.33676286,6.984627533,114.7597383,CRITICAL,19.16,292.1,160.8,10,56.7
144.6793535,144.4501871,2056.304052,9.697766264,36.90759362,110.02647,CRITICAL,13.11,236.2,130.7,10,68.8
10.4314926,11.77069827,2778.172651,39.90816436,97.38657904,50.48600449,CRITICAL,19.06,284,78.8,10,56.9
93.44310663,89.57776828,4611.473215,75.16517385,99.33674155,31.60556086,CRITICAL,27.38,378.5,78.9,10,40.2
117.1169698,120.7129597,6116.055682,70.92129745,79.05170509,40.8493242,CRITICAL,28.69,383.8,100.2,10,37.6
41.06748921,44.71991722,1126.731121,50.58110516,8.947175053,96.11362916,CRITICAL,12.32,225.7,106.2,10,70.4
144.5429966,140.6861968,4986.266246,15.26282706,26.59497374,118.2124142,CRITICAL,17.41,277.2,169.1,10,60.2
120.3970139,123.445186,5254.133614,19.73954383,96.36421675,113.4013601,CRITICAL,22.98,329.2,166.6,10,49
72.52606119,74.20324187,6842.925806,38.42640273,66.57518133,44.66489322,CRITICAL,26.1,356.7,113,10,42.8
62.82614626,61.34185373,2032.12616,86.21209093,83.57065718,32.07144003,CRITICAL,22.05,311.8,52.2,10,50.9
74.73154729,78.32140336,1231.74632,75.20615559,35.86470932,112.7728599,CRITICAL,16.04,255.8,123.8,10,62.9
126.2441292,127.582321,4290.633474,95.06694228,98.68080031,68.87829415,CRITICAL,27.87,381,110.1,10,39.3
66.17153991,67.1465041,3453.653962,56.02078933,16.29115185,64.29524999,CRITICAL,18.96,284.7,99.5,10,57.1
25.33231298,29.25900048,1459.112983,42.80423893,83.10749572,116.8443276,CRITICAL,16.43,269.7,130.5,10,62.1
5.200540009,2.534927302,5679.457585,65.32754043,3.728143098,82.19695901,CRITICAL,23.73,344.3,139.6,10,47.5
127.3006048,125.5406957,2315.442583,6.046267893,47.23868416,36.29820445,CRITICAL,13.41,235.7,59.1,10,68.2
39.78750974,40.16808002,2859.623402,90.75979842,47.78654094,114.5211418,CRITICAL,21.43,303.6,142,10,52.1
53.76027264,51.13022835,6844.034969,55.32632983,67.28986762,119.4744433,CRITICAL,28.43,376.6,187.1,10,38.1
14.18617293,18.21444012,6748.135506,94.60105462,76.76695864,91.51522357,CRITICAL,31.36,413.2,158.4,10,32.3
125.004156,124.7086025,3725.907371,59.33063391,89.52650582,104.3969944,CRITICAL,22.7,335.2,142.1,10,49.6
121.4814623,117.6153586,2953.957007,79.57343197,52.12934028,52.07673588,CRITICAL,21.78,316.9,79.7,10,51.4
148.4709774,147.3247701,4649.311288,36.54547364,52.89208924,44.94092515,CRITICAL,20.99,316,91.4,10,53
43.05915581,44.61205485,1417.589042,49.08730088,78.39733384,46.57673467,CRITICAL,16.22,256.3,59.6,10,62.6
80.68720503,84.07061731,6553.063592,75.11923671,14.19493612,71.97346348,CRITICAL,27.06,373.9,139.5,10,40.9
131.2473512,133.3653181,6381.101918,8.224944958,68.81413998,99.11984986,CRITICAL,21.44,317.8,162.7,10,52.1
118.6441852,118.4427717,4869.041003,66.72281866,67.81757781,92.69057812,CRITICAL,25.3,360.2,142.1,10,44.4
98.80404474,102.6243203,6797.427155,92.19034234,74.16195783,59.75859247,CRITICAL,31,411.1,125.6,10,33
122.7675419,123.5164255,1596.11953,22.97770329,61.46110349,118.9168769,CRITICAL,13.11,229.2,135.8,10,68.8
102.3798689,103.2456393,1247.208329,94.55531526,76.67957101,90.4803576,CRITICAL,20.84,313.2,102.8,10,53.3
44.62822614,42.40385028,5440.24589,19.85123058,21.84789742,79.59788474,CRITICAL,18.89,289,134.1,10,57.2
84.93180674,85.30359492,2977.109584,78.45841137,7.613401605,57.13823013,CRITICAL,19.11,286.9,86.8,10,56.8
14.25848052,18.8393294,5846.469346,63.59675782,30.33785387,53.39454028,CRITICAL,24.66,340.1,112.4,10,45.7
75.31428501,74.68994534,4946.512966,12.5055862,77.38794745,55.22907394,CRITICAL,19.87,304.5,105.2,10,55.3
140.8005331,143.2487435,4283.56899,42.74154196,72.09691152,82.84916654,CRITICAL,20.65,303.9,126.2,10,53.7
75.04178028,75.27590169,5413.138992,18.0579763,14.45135319,62.94258365,CRITICAL,18.22,284.2,117.3,10,58.6
145.6488223,148.7236942,6736.683324,37.25685729,8.385097571,50.18217956,CRITICAL,22.43,321.4,117.4,10,50.1
49.7824209,53.05864532,4091.834859,18.31285276,51.99631721,108.6125646,CRITICAL,17.44,276.1,149.5,10,60.1
63.96043452,64.39926448,6992.56788,43.45911581,19.47954918,100.4181642,CRITICAL,23.16,330.5,169.4,10,48.7
37.54272124,33.92843612,2751.010326,92.65148183,25.93792356,75.60046481,CRITICAL,20.28,304.1,103.6,10,54.4
7.037692643,2.898104451,1216.470978,67.14190331,63.28506523,66.16416266,CRITICAL,17.8,275.1,77,10,59.4
21.24458552,23.81755111,910.7159016,43.81770385,26.73233123,31.23374702,CRITICAL,13.08,235.6,41.1,10,68.8
35.42127662,34.84209109,673.3197269,79.88724994,49.87319577,60.65323521,CRITICAL,16.13,261.7,67.8,10,62.7
50.94907224,50.3009155,1115.379369,17.4302683,32.51792882,99.46619492,CRITICAL,9.66,199.3,109.7,10,75.7
140.1922382,141.5122821,720.2076833,31.10328454,71.38530786,78.78755121,CRITICAL,13.28,236.1,85.9,10,68.4
50.41644693,53.84021834,2041.367063,93.28604877,34.24099214,31.26949736,CRITICAL,20.13,298,52.1,10,54.7
22.99625173,18.7059817,6610.606083,40.14746192,77.09134984,42.94318265,CRITICAL,26.56,363.1,108,10,41.9
112.9594569,112.2914035,2646.615854,1.032092302,17.06102831,73.8636751,CRITICAL,11.09,212.8,98,10,72.8
133.2416246,133.569169,4679.896771,13.30102219,71.5142923,84.77496501,CRITICAL,19.39,291.3,131,10,56.2
132.511782,127.9928975,2318.291616,80.82570314,97.87643457,78.59333889,CRITICAL,22.59,334.2,101.9,10,49.8
83.26236133,85.83701561,5003.441313,71.97212985,47.63354097,57.55313663,CRITICAL,24.81,348.8,105.6,10,45.4
137.6110389,140.1982249,6261.387607,6.783489261,47.24672817,67.55056752,CRITICAL,20.5,302.2,130.1,10,54
99.97710927,101.6859946,6681.436894,15.79496507,14.84058499,38.34872503,CRITICAL,21.28,317,105.9,10,52.4
36.69244111,36.86863325,2632.965374,94.17794096,20.20416919,42.58956071,CRITICAL,21.43,316.2,70.1,10,52.1
20.05470635,21.61280068,5317.639639,7.895181809,88.42547437,102.0965104,CRITICAL,20.87,298.6,155.9,10,53.3
91.18576392,91.26552382,4453.28849,32.08764787,0.858200183,60.25638505,CRITICAL,18.01,280.1,106.1,10,59
60.04097333,60.33514398,5243.997884,62.30114519,90.53082961,65.15959309,CRITICAL,25.54,356.6,116.4,10,43.9
96.8855457,98.7136668,6818.309757,96.184901,66.20447211,76.81183256,CRITICAL,32.43,429.6,145.3,10,30.1
120.2266262,122.7255227,1798.306339,69.55799299,89.24689979,67.67109616,CRITICAL,19.74,295.1,86.9,10,55.5
50.39548614,51.73148391,3462.766696,37.40936883,1.669194489,95.22671984,CRITICAL,15.68,264.9,130.3,10,63.6
31.62344136,34.36497396,6681.441055,88.37605803,77.7802535,49.28869951,CRITICAL,31.37,414,115.7,10,32.3
101.029689,104.4515331,6428.968006,99.94095536,15.30399018,96.5929088,CRITICAL,28.18,380.4,161.3,10,38.6
117.6035674,119.1895924,5058.191013,4.635582539,51.16848084,92.06846189,CRITICAL,18.06,270.3,142.6,10,58.9
82.8429518,77.90862763,999.2229128,72.89056579,81.3753761,104.0721568,CRITICAL,18.31,284.1,112.7,10,58.4
123.3306226,122.7079151,2537.348623,87.71115742,72.85911977,49.35342133,CRITICAL,22.61,331.3,73.5,10,49.8
52.01774013,49.8568832,5061.283012,52.06579819,78.24767254,98.23605791,CRITICAL,24.46,342.8,148.1,10,46.1
131.1758104,127.2191918,1214.10078,18.16026699,20.91312253,92.83743262,CRITICAL,10.21,192.8,103.2,10,74.6
75.70548628,76.0656135,3456.032224,36.24892232,11.5900399,54.38985842,CRITICAL,15.6,254.1,87.6,10,63.8
134.453847,130.397629,1380.014215,89.67998452,4.250815844,87.17734493,CRITICAL,15.45,258.4,99.4,10,64.1
2.636277384,0.73099939,2331.803851,56.95652443,11.28280347,106.3864801,CRITICAL,16.01,245.2,130.7,10,63
148.1996994,152.7584317,4615.321226,73.99483131,66.31988175,85.99406506,CRITICAL,24.3,344.9,131.5,10,46.4
65.96462925,62.89974795,5767.027857,88.73145789,90.37336252,113.9708924,CRITICAL,30.49,409.3,169.9,10,34
81.69524811,86.27905758,2687.682636,86.34685388,78.12401602,47.2081332,CRITICAL,23.25,324.6,75.1,10.1,48.4
149.3132269,151.2230424,6239.054257,42.12269077,72.46100416,103.4700838,CRITICAL,26.05,365.3,165.5,10,42.9
139.2313532,139.5854945,1889.001729,1.671727135,32.69009503,59.93674293,CRITICAL,10.17,199.5,79,10,74.7
129.788015,127.1380052,2522.623122,2.532843813,44.02008459,83.50797144,CRITICAL,13.24,240.9,108.6,10,68.5
126.1093624,126.8941773,3950.002952,20.40152204,47.18929154,61.52178782,CRITICAL,17.32,266.2,99.6,10,60.4
41.78777593,42.16164962,4611.848421,26.4719449,40.020284,96.92019564,CRITICAL,18.08,290.7,140.7,10,58.8
96.56084919,92.52859175,6679.191855,56.55281011,10.28052181,61.78479463,CRITICAL,24.34,346.4,128.9,10,46.3
27.23512745,23.49080352,4196.791785,88.13599379,26.68256039,102.0432416,CRITICAL,23.76,345.1,144,10,47.5
118.9339067,120.3098416,2125.661149,61.66524376,67.06452671,87.54822708,CRITICAL,19.39,298.1,107.6,10,56.2
112.861385,112.9189369,1773.288881,12.77733787,74.28560328,74.60571833,CRITICAL,13.42,236.3,92,10,68.2
122.2617346,124.1603615,6312.936946,71.26751246,72.72842493,70.32324284,CRITICAL,28.51,380.2,133,10,38
44.54918885,45.603118,2084.195569,56.79722513,31.81390826,79.78023331,CRITICAL,15.86,259.8,102.9,10,63.3
82.21428476,78.65825269,2003.581502,66.87997824,13.97010161,119.0292069,CRITICAL,15.6,250.3,139.9,10,63.8
73.40539879,77.28155913,5124.198092,44.71287158,11.65780418,115.2521132,CRITICAL,19.72,296.7,167.2,10,55.6
72.86761715,69.15187055,813.6755018,41.14095333,22.67787224,67.17210672,CRITICAL,11.77,227.2,74,10,71.5
66.45300674,69.70136424,6203.662823,72.4261156,70.14458927,44.38898968,CRITICAL,28.33,389.9,107.5,10,38.3
75.34750834,72.73885583,571.9207447,88.8034821,90.75467925,83.990145,CRITICAL,19.34,293.1,91.4,10,56.3
54.63287128,52.3109126,3787.926493,65.72277166,66.83869662,59.42751385,CRITICAL,22.5,314.3,97.5,10,50
84.49770624,83.60136509,2149.376589,62.63362553,64.03772683,59.84255551,CRITICAL,18.77,286.1,80.8,10,57.5
52.36454797,50.96754054,5851.654887,12.74543989,12.91176193,39.88615794,CRITICAL,19.46,295.9,98.9,10,56.1
109.0216887,112.930458,1751.834342,83.78144261,44.79737933,89.69751828,CRITICAL,19.69,301.7,107.4,10,55.6
24.08383315,26.76925147,6320.119342,71.19594265,56.58587473,83.51352905,CRITICAL,26.69,351.6,146.5,10,41.6
134.9460049,137.9294417,1306.143416,46.01236609,74.76554041,104.3710363,CRITICAL,15.58,253.2,117.4,10,63.8
29.83946697,29.04340341,2522.550198,98.38810252,21.93864291,103.7423127,CRITICAL,20.43,307.4,128.1,10,54.1
79.24360976,75.22461869,6614.976826,90.25120106,73.70654538,102.0984077,CRITICAL,29.54,395.1,168.9,10,35.9
1.766981443,1.61206861,6019.798369,73.66544119,94.27174032,40.29105813,CRITICAL,29.38,394.2,99.3,10,36.2
13.20441592,8.609447797,4563.161313,79.18399577,46.27926208,92.65252207,CRITICAL,24.56,350,138.3,10,45.9
88.22802571,84.44495688,1580.018649,41.12442134,15.54168446,43.85510463,CRITICAL,13.83,236.4,58,10,67.3
146.3222989,145.7982726,3514.96971,10.1189365,76.13361438,80.38726859,CRITICAL,17.36,263.9,116.3,10,60.3
134.9207667,137.5826484,1828.708521,50.05003951,37.73700094,77.00000005,CRITICAL,14.74,244.8,94.9,10,65.5
121.4265277,122.8690708,1234.028205,23.54033535,89.51176162,51.17078309,CRITICAL,14.78,255,64,10,65.4
75.34004083,73.00246689,6741.88739,45.07417189,97.93944322,71.86937785,CRITICAL,28.34,383.7,138.9,10,38.3
61.0663987,58.566438,2596.349341,7.773461237,21.67899935,51.92772399,CRITICAL,11.75,218,76.3,10,71.5
143.4889874,144.3538913,4934.942222,82.31235583,72.9919524,54.63491987,CRITICAL,25.51,357.4,102.9,10,44
27.96207707,28.48322865,4033.420947,54.61626568,40.64614042,31.72745907,CRITICAL,20.78,312.5,73,10,53.4
125.3933849,126.5479953,5157.185261,68.26851196,53.84434558,78.77697476,CRITICAL,24.97,344.3,131.1,10,45.1
93.57108959,97.75544994,4174.467863,93.27838091,1.433748281,90.5277567,CRITICAL,22.46,319.8,132.2,10,50.1
30.63005583,31.39795011,997.4004273,68.39203929,7.102722115,38.22332495,CRITICAL,14.14,239.3,48.5,10,66.7
27.89213569,30.38565103,3875.152679,39.81572343,92.97307685,119.2016556,CRITICAL,21.13,310.2,158.2,10,52.7
121.9477667,119.0518462,5142.213414,16.15687931,51.23060035,77.32805386,CRITICAL,18.28,279.3,130,10,58.4
103.634098,98.69152339,1996.62765,60.43674063,15.94676717,101.155473,CRITICAL,15.61,259.1,120,10,63.8
33.4923603,37.4399511,1198.279009,99.82287103,70.09592675,110.5910687,CRITICAL,20.15,302,123.1,10,54.7
35.05356732,32.13686817,1524.873941,5.652127153,38.86543019,91.18645303,CRITICAL,10.36,200.1,106.4,10,74.3
116.354021,112.7015172,2602.676329,19.77003933,25.75233113,100.9629349,CRITICAL,14.38,241.3,126.9,10,66.2
48.0851379,50.59447634,2976.51134,85.26316886,57.53838992,36.97237251,CRITICAL,22.65,330,66.7,10,49.7
84.22689091,82.32705006,2565.286824,16.98687917,45.3020513,54.73029629,CRITICAL,13.81,244.1,79.1,10,67.4
9.383687339,6.234008302,6146.248185,92.91472815,88.76558291,63.48878978,CRITICAL,31.4,418,125.8,10,32.2
56.62097841,59.83093086,2200.634716,56.66119371,65.51633457,119.2560053,CRITICAL,18.49,286,141.6,10,58
92.36340383,89.39590353,2143.043149,77.63444967,24.50073145,91.27832303,CRITICAL,18.39,283.3,110.4,10,58.2
20.90672793,20.69966612,1474.12903,9.759354771,48.0358025,64.72739687,CRITICAL,11.57,216.3,79.9,10,71.9
101.968527,97.10736498,6658.087726,15.41163452,6.743707745,38.3027432,CRITICAL,20.27,305.4,104.9,10,54.5
148.7436514,151.5734337,2975.396685,95.13796304,46.68802624,70.02833335,CRITICAL,21.39,304.8,100.9,10,52.2
124.7805614,120.1842239,2121.779957,43.83134662,7.371441237,46.90501712,CRITICAL,13.84,236.4,66.6,10,67.3
20.51343656,24.5991796,5095.633495,24.06176177,57.57209551,105.2299119,CRITICAL,20.1,302.6,156.2,10,54.8
118.082172,117.6014081,3413.685372,97.24611669,27.30907742,90.73381414,CRITICAL,22.81,324.9,125.8,10,49.4
101.4727944,105.4792579,3620.287462,8.000694477,35.64990741,95.14187955,CRITICAL,15.33,247.5,131.9,10,64.3
67.6479754,68.8644892,6594.069218,7.958026316,65.72210853,31.74900923,CRITICAL,22.36,325.9,96.6,10,50.3
10.28929015,9.604859401,1038.8738,9.701489526,44.11094935,107.6103464,CRITICAL,9.63,194.6,119.4,10,75.7
136.8686,132.7109997,2658.235275,41.81813415,82.85885143,51.70295305,CRITICAL,19.14,293.2,78.4,10,56.7
64.56980659,65.54218233,4297.137373,23.29738255,88.03543851,79.90070047,CRITICAL,19.82,303.2,123.2,10,55.4
101.1413608,102.5338656,5125.278272,70.46202821,2.967026374,39.89065979,CRITICAL,21.72,325.1,91.3,10,51.6
